learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.05,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.6296296296296297
0.1,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.7111111111111111
0.05,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.48148148148148145
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.8481481481481482
0.05,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.5037037037037037
0.1,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.45454545454545453,0.625,0.5185185185185184
0.1,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.6481481481481481
0.05,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.6222222222222222
0.05,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.47777777777777775
0.1,10.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.1740740740740741
0.05,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.7888888888888889
0.1,10.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.7185185185185186
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.45454545454545453,0.625,0.6370370370370371
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.4037037037037037
0.05,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.45454545454545453,0.625,0.6407407407407408
0.1,10.0,3.0,128.0,2.0,1.0,0.1,0.2,0.2,0.45454545454545453,0.625,0.34074074074074073
