learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.9014084507042254,0.9278350515463918,0.9931623931623932
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.9014084507042254,0.9278350515463918,0.97008547008547
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9666666666666667
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9803418803418804
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9606837606837607
0.001,10.0,3.0,128.0,3.0,1.0,0.2,0.1,0.1,0.9014084507042254,0.9278350515463918,0.976923076923077
0.001,10.0,3.0,64.0,3.0,2.0,0.1,0.1,0.2,0.9014084507042254,0.9278350515463918,0.9606837606837607
0.001,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9512820512820513
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.9014084507042254,0.9278350515463918,0.9837606837606837
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.9014084507042254,0.9278350515463918,0.9735042735042735
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.9014084507042254,0.9278350515463918,0.9427350427350427
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.9014084507042254,0.9278350515463918,0.9717948717948719
0.001,10.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9632478632478633
0.001,10.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.9014084507042254,0.9278350515463918,0.9794871794871796
0.001,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.9014084507042254,0.9278350515463918,0.9666666666666666
0.05,10.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.9014084507042254,0.9278350515463918,0.9256410256410256
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.9014084507042254,0.9278350515463918,0.9623931623931624
0.05,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.9014084507042254,0.9278350515463918,0.8760683760683761
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.9014084507042254,0.9278350515463918,0.9726495726495726
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.9014084507042254,0.9278350515463918,0.9769230769230769
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9572649572649572
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9769230769230769
0.001,10.0,5.0,128.0,3.0,2.0,0.1,0.2,0.1,0.9014084507042254,0.9278350515463918,0.9752136752136752
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.9014084507042254,0.9278350515463918,0.9632478632478633
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9273504273504274
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.9014084507042254,0.9278350515463918,0.9658119658119658
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.9014084507042254,0.9278350515463918,0.9735042735042735
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.9014084507042254,0.9278350515463918,0.9777777777777777
0.001,10.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9752136752136752
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.9014084507042254,0.9278350515463918,0.947008547008547
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9658119658119657
0.001,10.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.9014084507042254,0.9278350515463918,0.9735042735042735
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.1,0.9014084507042254,0.9263157894736842,0.9760683760683762
0.05,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.9014084507042254,0.9263157894736842,0.9333333333333332
0.001,10.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.9014084507042254,0.9263157894736842,0.9829059829059829
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.9014084507042254,0.9263157894736842,0.911965811965812
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.9014084507042254,0.9263157894736842,0.9444444444444444
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.9014084507042254,0.9263157894736842,0.8811965811965812
0.001,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.9014084507042254,0.9263157894736842,0.9752136752136751
0.1,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.9014084507042254,0.9263157894736842,0.8675213675213675
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.9014084507042254,0.9263157894736842,0.941025641025641
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.9014084507042254,0.9263157894736842,0.958974358974359
0.05,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.9014084507042254,0.9263157894736842,0.8846153846153846
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.9014084507042254,0.9263157894736842,0.9316239316239316
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.9014084507042254,0.9263157894736842,0.9572649572649572
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.9014084507042254,0.9263157894736842,0.9452991452991453
0.05,10.0,3.0,64.0,3.0,2.0,0.1,0.1,0.2,0.9014084507042254,0.9263157894736842,0.8888888888888888
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.1,0.2,0.9014084507042254,0.9263157894736842,0.9358974358974359
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.9014084507042254,0.9263157894736842,0.9615384615384615
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.9014084507042254,0.9247311827956989,0.8641025641025641
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.9014084507042254,0.9213483146067416,0.9393162393162393
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.8873239436619719,0.9183673469387755,0.9769230769230769
0.1,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.8873239436619719,0.9183673469387755,0.8752136752136752
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.8873239436619719,0.9183673469387755,0.9632478632478632
0.1,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.8873239436619719,0.9183673469387755,0.8752136752136752
0.1,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.8873239436619719,0.9183673469387755,0.8769230769230769
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.1,0.8873239436619719,0.9183673469387755,0.9683760683760684
0.001,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.8873239436619719,0.9183673469387755,0.9572649572649573
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.1,0.8873239436619719,0.9183673469387755,0.9452991452991454
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.8873239436619719,0.9183673469387755,0.9811965811965813
0.1,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.8873239436619719,0.9183673469387755,0.8623931623931624
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.8873239436619719,0.9183673469387755,0.9606837606837606
0.001,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.8873239436619719,0.9183673469387755,0.9589743589743589
0.001,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.8873239436619719,0.9183673469387755,0.964957264957265
0.001,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.8873239436619719,0.9183673469387755,0.988034188034188
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.8873239436619719,0.9183673469387755,0.9495726495726495
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.8873239436619719,0.9183673469387755,0.9606837606837607
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.8873239436619719,0.9183673469387755,0.9683760683760684
0.001,10.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.8873239436619719,0.9183673469387755,0.9606837606837606
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.8873239436619719,0.9183673469387755,0.9564102564102563
0.001,10.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.8873239436619719,0.9183673469387755,0.9547008547008546
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.2,0.8873239436619719,0.9183673469387755,0.9683760683760683
0.05,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.8873239436619719,0.9183673469387755,0.8931623931623931
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.8873239436619719,0.9183673469387755,0.9341880341880342
0.001,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.8873239436619719,0.9183673469387755,0.964957264957265
0.001,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.8873239436619719,0.9183673469387755,0.964957264957265
0.001,10.0,5.0,128.0,2.0,1.0,0.2,0.1,0.1,0.8873239436619719,0.9183673469387755,0.9709401709401708
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.8873239436619719,0.9183673469387755,0.9623931623931623
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.8873239436619719,0.9183673469387755,0.9846153846153847
0.001,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.8873239436619719,0.9183673469387755,0.9572649572649572
0.001,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.8873239436619719,0.9183673469387755,0.9743589743589745
