learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,10.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.8095238095238095,0.8181818181818182,0.8842592592592592
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.8095238095238095,0.8181818181818182,0.9166666666666667
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.8095238095238095,0.8181818181818182,0.8842592592592593
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.8095238095238095,0.8181818181818182,0.8912037037037037
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.7857142857142857,0.8163265306122449,0.8703703703703703
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.7857142857142857,0.8163265306122449,0.9166666666666667
0.001,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.7857142857142857,0.8163265306122449,0.8472222222222223
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.7857142857142857,0.8163265306122449,0.8402777777777779
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.8095238095238095,0.8095238095238095,0.8981481481481481
0.001,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.8095238095238095,0.8095238095238095,0.8958333333333333
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.8095238095238095,0.8095238095238095,0.8425925925925926
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7857142857142857,0.8085106382978723,0.8842592592592593
0.001,10.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.7857142857142857,0.8085106382978723,0.875
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7857142857142857,0.8085106382978723,0.851851851851852
0.001,10.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7857142857142857,0.8085106382978723,0.849537037037037
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.7857142857142857,0.8085106382978723,0.8935185185185186
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7857142857142857,0.8085106382978723,0.8750000000000001
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.7857142857142857,0.8085106382978723,0.9050925925925926
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.7857142857142857,0.8085106382978723,0.8518518518518519
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7857142857142857,0.8085106382978723,0.8726851851851851
0.001,10.0,5.0,64.0,3.0,2.0,0.1,0.1,0.2,0.7857142857142857,0.8085106382978723,0.8472222222222222
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.7857142857142857,0.8085106382978723,0.8796296296296297
0.001,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.7857142857142857,0.8085106382978723,0.8726851851851852
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.7857142857142857,0.8085106382978723,0.8680555555555556
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.7857142857142857,0.8085106382978723,0.8842592592592593
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7857142857142857,0.8085106382978723,0.8587962962962963
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.7857142857142857,0.8,0.875
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.2,0.1,0.7857142857142857,0.8,0.849537037037037
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.7619047619047619,0.8,0.8703703703703703
0.001,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.7857142857142857,0.8,0.8611111111111112
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.7857142857142857,0.8,0.8587962962962963
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7857142857142857,0.8,0.9120370370370371
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7857142857142857,0.8,0.875
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7857142857142857,0.8,0.8703703703703705
0.05,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.7857142857142857,0.8,0.8773148148148148
0.001,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.7857142857142857,0.8,0.8958333333333334
