learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8675213675213674
0.05,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8205128205128206
0.05,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8397435897435899
0.05,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8536324786324786
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.892094017094017
0.001,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8685897435897436
0.05,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8162393162393163
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.7126068376068377
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8504273504273504
0.05,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8012820512820513
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8717948717948718
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8386752136752137
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8728632478632479
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.7428571428571429,0.8524590163934426,0.686965811965812
0.05,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.7980769230769231
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8547008547008547
0.1,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8717948717948717
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8739316239316239
0.1,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8664529914529915
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8493589743589743
0.05,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8611111111111112
0.05,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8215811965811967
0.05,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8536324786324786
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8739316239316239
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.873931623931624
0.1,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.763888888888889
0.05,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8162393162393163
0.05,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8162393162393163
0.1,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8643162393162391
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.7948717948717948
0.1,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8728632478632479
0.05,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8365384615384616
0.05,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8322649572649573
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.7777777777777778
0.1,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8728632478632479
0.1,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8739316239316239
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.9113247863247863
0.1,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8835470085470086
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8696581196581196
0.1,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8717948717948718
0.1,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8717948717948717
0.1,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8782051282051283
0.05,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8386752136752137
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8098290598290598
0.1,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8509615384615383
0.05,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8247863247863247
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8002136752136753
0.1,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8675213675213675
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8023504273504274
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.813034188034188
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8707264957264957
0.1,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8814102564102565
0.1,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8728632478632478
0.1,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8792735042735043
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8418803418803419
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.9102564102564102
0.05,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8344017094017094
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.842948717948718
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.9198717948717949
0.1,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8707264957264957
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8397435897435898
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8226495726495726
0.1,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8055555555555555
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7428571428571429,0.8524590163934426,0.8920940170940171
0.1,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.826923076923077
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8685897435897436
0.001,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8557692307692307
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8386752136752137
0.1,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8108974358974359
0.05,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8301282051282051
0.001,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.782051282051282
0.05,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8547008547008547
0.1,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.7574786324786325
0.05,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8365384615384616
0.1,30.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.7831196581196581
0.05,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8771367521367521
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8482905982905983
0.1,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.875
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8012820512820512
0.05,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8514957264957265
0.1,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.827991452991453
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.9113247863247863
0.1,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8386752136752137
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.813034188034188
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8344017094017094
0.1,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8728632478632479
0.05,30.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.844017094017094
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7428571428571429,0.8524590163934426,0.7681623931623932
0.05,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8311965811965812
0.05,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8408119658119657
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8472222222222222
0.1,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8514957264957264
0.1,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.827991452991453
0.1,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.7724358974358974
0.05,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8247863247863249
0.1,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.7767094017094017
0.1,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.7638888888888888
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.841880341880342
0.05,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8707264957264957
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8942307692307693
0.001,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8792735042735043
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8098290598290598
0.1,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.7788461538461539
0.1,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8611111111111112
0.05,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.826923076923077
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8269230769230769
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8963675213675213
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8365384615384616
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.811965811965812
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8878205128205128
0.1,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8814102564102565
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8782051282051282
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.858974358974359
0.001,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7428571428571429,0.8524590163934426,0.827991452991453
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8878205128205129
0.1,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8760683760683761
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8311965811965812
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8504273504273504
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.1,0.7428571428571429,0.8524590163934426,0.8792735042735043
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8397435897435898
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.7428571428571429,0.8524590163934426,0.7414529914529915
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8194444444444445
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7428571428571429,0.8524590163934426,0.7403846153846154
0.05,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8504273504273504
0.1,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.875
0.1,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7428571428571429,0.8524590163934426,0.5336538461538461
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8194444444444444
0.05,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7428571428571429,0.8524590163934426,0.8557692307692308
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.7428571428571429,0.8524590163934426,0.8002136752136753
