learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.05,10.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.8636363636363636,0.9032258064516129,0.8854166666666667
0.1,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.8636363636363636,0.9032258064516129,0.9270833333333334
0.1,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.8636363636363636,0.9032258064516129,0.8854166666666667
0.1,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.8636363636363636,0.9032258064516129,0.9166666666666667
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.8636363636363636,0.9032258064516129,0.8854166666666667
0.1,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.8636363636363636,0.9032258064516129,0.8958333333333334
0.1,10.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.8636363636363636,0.9032258064516129,0.9270833333333334
0.1,10.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8636363636363636,0.9032258064516129,0.9270833333333334
0.05,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.8636363636363636,0.9032258064516129,0.9583333333333334
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.1,0.8636363636363636,0.9032258064516129,0.9166666666666667
0.05,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.8636363636363636,0.9032258064516129,0.9270833333333334
0.05,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.8636363636363636,0.9032258064516129,0.9479166666666667
0.05,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.8636363636363636,0.9032258064516129,0.8802083333333334
0.001,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.8636363636363636,0.9032258064516129,0.8854166666666666
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.8636363636363636,0.9032258064516129,0.9375
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.8636363636363636,0.9032258064516129,0.9270833333333334
0.05,10.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8636363636363636,0.9032258064516129,0.9375
0.1,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.1,0.8636363636363636,0.9032258064516129,0.8958333333333334
0.05,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.8636363636363636,0.9032258064516129,0.8802083333333334
0.05,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.8636363636363636,0.9032258064516129,0.9479166666666667
0.1,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.8636363636363636,0.9032258064516129,0.9166666666666666
0.05,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.8636363636363636,0.9032258064516129,0.9270833333333334
0.1,10.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.8636363636363636,0.9032258064516129,0.9479166666666666
0.1,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8636363636363636,0.9032258064516129,0.9270833333333333
0.1,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.8636363636363636,0.896551724137931,0.9375
0.1,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.8636363636363636,0.896551724137931,0.9479166666666667
0.1,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.8636363636363636,0.896551724137931,0.9479166666666667
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.8636363636363636,0.896551724137931,0.9375
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.8636363636363636,0.896551724137931,0.96875
0.05,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.8636363636363636,0.896551724137931,0.9375
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.8636363636363636,0.896551724137931,0.9166666666666666
0.1,10.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.8636363636363636,0.896551724137931,0.9479166666666666
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.8636363636363636,0.896551724137931,0.9375
0.001,10.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.8636363636363636,0.896551724137931,0.96875
0.1,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.8636363636363636,0.896551724137931,0.9479166666666667
0.001,10.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.8636363636363636,0.896551724137931,1.0
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.8636363636363636,0.896551724137931,0.9270833333333334
0.001,10.0,5.0,64.0,3.0,2.0,0.1,0.1,0.1,0.8636363636363636,0.896551724137931,0.9375
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.8636363636363636,0.896551724137931,0.9479166666666666
0.001,10.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.8636363636363636,0.896551724137931,0.9479166666666666
0.05,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.8636363636363636,0.896551724137931,0.9270833333333333
0.001,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.8636363636363636,0.896551724137931,0.9270833333333334
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.8636363636363636,0.896551724137931,0.9791666666666667
0.05,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.8181818181818182,0.8888888888888888,0.7916666666666666
0.1,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.8181818181818182,0.8888888888888888,0.78125
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.8181818181818182,0.8888888888888888,0.8229166666666667
0.1,10.0,3.0,128.0,3.0,1.0,0.1,0.2,0.1,0.8181818181818182,0.8888888888888888,0.9375
0.1,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.8181818181818182,0.8888888888888888,0.734375
0.05,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.8181818181818182,0.8888888888888888,0.9270833333333333
0.1,10.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.8181818181818182,0.8888888888888888,0.8385416666666667
0.05,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.8181818181818182,0.8888888888888888,0.8802083333333334
0.05,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.8181818181818182,0.8888888888888888,0.8645833333333334
0.1,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.1,0.8181818181818182,0.8823529411764706,0.9270833333333334
0.1,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.8181818181818182,0.8823529411764706,0.890625
0.1,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.8181818181818182,0.8823529411764706,0.8541666666666666
0.1,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.8181818181818182,0.8823529411764706,0.9583333333333334
0.05,10.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.8181818181818182,0.8823529411764706,0.8125
0.05,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.8181818181818182,0.8823529411764706,0.8333333333333333
0.05,10.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.8181818181818182,0.8823529411764706,0.8125
0.05,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.8181818181818182,0.8823529411764706,0.9270833333333334
0.05,10.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.8181818181818182,0.8823529411764706,0.7916666666666667
0.1,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.8181818181818182,0.8823529411764706,0.8229166666666666
0.05,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.8181818181818182,0.8823529411764706,0.8958333333333333
0.05,10.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.8181818181818182,0.8823529411764706,0.9270833333333333
0.05,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.8181818181818182,0.8823529411764706,0.8854166666666667
0.05,10.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.8181818181818182,0.8823529411764706,0.84375
0.1,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.8181818181818182,0.875,0.9166666666666667
0.05,10.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.8181818181818182,0.875,0.8802083333333334
0.05,10.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.8181818181818182,0.875,0.8177083333333334
0.1,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8181818181818182,0.875,0.8697916666666667
0.1,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.8181818181818182,0.875,0.9375
0.05,10.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.8181818181818182,0.875,0.9479166666666666
0.1,30.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.8181818181818182,0.875,0.859375
0.05,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.1,0.8181818181818182,0.875,0.8125
0.05,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.8181818181818182,0.875,0.84375
0.1,10.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.8181818181818182,0.875,0.8958333333333334
0.1,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.2,0.8181818181818182,0.875,0.9270833333333334
0.1,10.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.8181818181818182,0.875,0.859375
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.8181818181818182,0.875,0.78125
0.1,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.8181818181818182,0.875,0.9010416666666667
0.05,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.8181818181818182,0.875,0.9166666666666667
0.1,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.8181818181818182,0.875,0.7916666666666667
0.05,10.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.8181818181818182,0.875,0.8645833333333334
0.1,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.8181818181818182,0.875,0.9062499999999999
0.05,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.8181818181818182,0.875,0.9270833333333334
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.8181818181818182,0.875,0.8541666666666666
0.1,10.0,5.0,64.0,3.0,1.0,0.2,0.1,0.1,0.8181818181818182,0.875,0.9166666666666667
0.1,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.8181818181818182,0.875,0.9270833333333334
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.8181818181818182,0.875,0.875
0.1,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.8181818181818182,0.875,0.9583333333333334
0.1,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.8181818181818182,0.8666666666666667,0.9479166666666667
0.05,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.05,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8181818181818182,0.8666666666666667,0.8958333333333334
0.1,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.05,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.1,0.8181818181818182,0.8666666666666667,0.9270833333333334
0.05,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.8181818181818182,0.8666666666666667,0.9270833333333334
0.1,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.8181818181818182,0.8666666666666667,0.8854166666666667
0.1,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.8181818181818182,0.8666666666666667,0.9375
0.1,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.05,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.1,0.8181818181818182,0.8666666666666667,0.9375
0.1,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.8181818181818182,0.8666666666666667,0.90625
0.1,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.8181818181818182,0.8666666666666667,0.9375
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.8181818181818182,0.8666666666666667,0.9375
0.1,10.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.1,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.8181818181818182,0.8666666666666667,0.9375
0.05,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.8181818181818182,0.8666666666666667,0.8697916666666667
0.05,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.2,0.8181818181818182,0.8666666666666667,0.8697916666666667
0.001,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8181818181818182,0.8666666666666667,0.8541666666666667
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8181818181818182,0.8666666666666667,0.9479166666666667
0.1,10.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.05,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.8181818181818182,0.8666666666666667,0.90625
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.8181818181818182,0.8666666666666667,0.9479166666666667
0.05,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.8181818181818182,0.8666666666666667,0.9010416666666667
0.05,30.0,3.0,128.0,2.0,2.0,0.2,0.1,0.1,0.8181818181818182,0.8666666666666667,0.90625
0.1,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.8181818181818182,0.8666666666666667,0.9270833333333334
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.8181818181818182,0.8666666666666667,0.8697916666666667
0.05,10.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.8181818181818182,0.8666666666666667,0.9479166666666667
0.1,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.8181818181818182,0.8666666666666667,0.8541666666666667
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.8181818181818182,0.8666666666666667,0.8958333333333334
0.1,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.2,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.05,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.8181818181818182,0.8666666666666667,0.9583333333333334
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.8181818181818182,0.8666666666666667,0.90625
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.1,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.1,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.2,0.8181818181818182,0.8666666666666667,0.9583333333333334
0.001,10.0,3.0,128.0,2.0,1.0,0.2,0.2,0.1,0.8181818181818182,0.8666666666666667,0.90625
0.05,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.8181818181818182,0.8666666666666667,0.90625
0.1,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.05,30.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.8181818181818182,0.8666666666666667,0.90625
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.8181818181818182,0.8666666666666667,0.8854166666666666
0.1,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.8181818181818182,0.8666666666666667,0.9166666666666667
0.05,30.0,5.0,64.0,3.0,2.0,0.1,0.1,0.1,0.8181818181818182,0.8666666666666667,0.9270833333333334
0.05,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.8181818181818182,0.8666666666666667,0.9270833333333334
0.05,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.8181818181818182,0.8666666666666667,0.9375
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.8181818181818182,0.8666666666666667,0.9375
0.05,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.8181818181818182,0.8666666666666667,0.9375
0.05,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.8181818181818182,0.8666666666666667,0.9270833333333334
0.1,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.7727272727272727,0.8648648648648649,0.6666666666666667
0.05,10.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7727272727272727,0.8648648648648649,0.75
0.1,10.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.7727272727272727,0.8648648648648649,0.7708333333333334
0.05,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.7727272727272727,0.8648648648648649,0.734375
0.05,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.7727272727272727,0.8648648648648649,0.84375
0.1,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.7727272727272727,0.8648648648648649,0.90625
0.1,10.0,5.0,128.0,2.0,1.0,0.2,0.1,0.1,0.7727272727272727,0.8648648648648649,0.8020833333333334
