learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.05,10.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.7580645161290323,0.4444444444444444,0.6565656565656566
0.05,10.0,5.0,64.0,3.0,2.0,0.2,0.1,0.1,0.7580645161290323,0.4444444444444444,0.6553030303030303
0.1,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.7580645161290323,0.4444444444444444,0.6931818181818182
0.1,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.7580645161290323,0.4444444444444444,0.643939393939394
0.05,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.7580645161290323,0.4444444444444444,0.688131313131313
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.7580645161290323,0.4444444444444444,0.6805555555555555
0.1,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.7580645161290323,0.4444444444444444,0.6969696969696969
0.05,10.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.3870967741935484,0.4411764705882353,0.6856060606060607
0.05,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.3870967741935484,0.4411764705882353,0.6906565656565656
0.1,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.1,0.46774193548387094,0.4406779661016949,0.5946969696969697
0.001,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.5483870967741935,0.44,0.648989898989899
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7096774193548387,0.4375,0.7247474747474747
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.7096774193548387,0.4375,0.6452020202020202
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7096774193548387,0.4375,0.6540404040404041
0.1,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.2903225806451613,0.4358974358974359,0.5037878787878788
0.05,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.1,0.6612903225806451,0.43243243243243246,0.6098484848484849
0.05,10.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.7419354838709677,0.42857142857142855,0.6502525252525253
0.05,10.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.7419354838709677,0.42857142857142855,0.6553030303030304
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.7419354838709677,0.42857142857142855,0.6679292929292929
0.05,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.7419354838709677,0.42857142857142855,0.6919191919191919
0.1,10.0,5.0,128.0,2.0,1.0,0.2,0.1,0.2,0.7419354838709677,0.42857142857142855,0.654040404040404
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.7419354838709677,0.42857142857142855,0.6565656565656566
0.05,10.0,5.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7419354838709677,0.42857142857142855,0.6792929292929294
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.6129032258064516,0.42857142857142855,0.5353535353535354
0.05,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.7419354838709677,0.42857142857142855,0.6641414141414141
0.1,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.7419354838709677,0.42857142857142855,0.662878787878788
0.05,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7419354838709677,0.42857142857142855,0.662878787878788
0.05,10.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7419354838709677,0.42857142857142855,0.6502525252525253
0.05,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.7419354838709677,0.42857142857142855,0.6755050505050505
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.7419354838709677,0.42857142857142855,0.6654040404040404
0.1,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.7419354838709677,0.42857142857142855,0.6590909090909091
0.1,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7419354838709677,0.42857142857142855,0.6553030303030303
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7419354838709677,0.42857142857142855,0.6906565656565655
0.05,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7419354838709677,0.42857142857142855,0.6654040404040404
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.7419354838709677,0.42857142857142855,0.6578282828282829
0.1,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.7419354838709677,0.42857142857142855,0.6527777777777777
0.05,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.2,0.7419354838709677,0.42857142857142855,0.648989898989899
0.05,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.7419354838709677,0.42857142857142855,0.6856060606060607
0.1,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7419354838709677,0.42857142857142855,0.6704545454545455
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.7419354838709677,0.42857142857142855,0.6944444444444445
0.05,10.0,3.0,64.0,2.0,1.0,0.2,0.1,0.1,0.7419354838709677,0.42857142857142855,0.625
0.1,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.6935483870967742,0.42424242424242425,0.6502525252525252
0.05,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.6935483870967742,0.42424242424242425,0.6338383838383839
0.05,10.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.5161290322580645,0.4230769230769231,0.6628787878787881
0.1,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.3387096774193548,0.4225352112676056,0.6717171717171717
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.7258064516129032,0.41379310344827586,0.6856060606060607
0.1,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.7258064516129032,0.41379310344827586,0.6628787878787878
0.001,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.7258064516129032,0.41379310344827586,0.5732323232323233
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.1,0.7258064516129032,0.41379310344827586,0.6515151515151515
0.1,10.0,3.0,128.0,2.0,1.0,0.1,0.2,0.2,0.7258064516129032,0.41379310344827586,0.6502525252525253
0.001,10.0,5.0,64.0,2.0,1.0,0.2,0.1,0.1,0.7258064516129032,0.41379310344827586,0.720959595959596
0.001,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.7580645161290323,0.4,0.6856060606060607
0.05,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.7580645161290323,0.4,0.6792929292929292
0.1,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7580645161290323,0.4,0.6893939393939393
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7580645161290323,0.4,0.6553030303030304
0.001,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7580645161290323,0.4,0.6426767676767676
0.05,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.7580645161290323,0.4,0.6452020202020202
0.001,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.7580645161290323,0.4,0.6616161616161617
0.05,10.0,3.0,128.0,2.0,2.0,0.1,0.1,0.1,0.7580645161290323,0.4,0.6540404040404041
0.001,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7580645161290323,0.4,0.6464646464646465
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7580645161290323,0.4,0.7083333333333334
0.001,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.7580645161290323,0.4,0.6515151515151515
0.05,10.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.7580645161290323,0.4,0.6742424242424243
0.05,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7580645161290323,0.4,0.6906565656565656
0.05,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7580645161290323,0.4,0.6565656565656566
0.05,10.0,3.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7580645161290323,0.4,0.6641414141414143
0.1,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.7580645161290323,0.4,0.6755050505050505
0.001,10.0,5.0,128.0,3.0,2.0,0.1,0.2,0.1,0.7580645161290323,0.4,0.6654040404040403
0.05,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.1,0.7580645161290323,0.4,0.6994949494949495
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7580645161290323,0.4,0.6616161616161617
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7580645161290323,0.4,0.7272727272727273
0.05,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.1,0.7580645161290323,0.4,0.6654040404040404
0.001,10.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7580645161290323,0.4,0.672979797979798
