learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,precision,recall,auc_roc
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.8928571428571428
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.1,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.8928571428571428
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.2,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.8928571428571428
0.1,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.8928571428571428
0.05,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.8928571428571428
0.05,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.9047619047619047
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.8928571428571428
0.1,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.8928571428571428
0.05,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.9166666666666665
0.05,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.9047619047619047
0.05,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.8809523809523809
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.1,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.8928571428571428
0.1,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.85,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.8928571428571428
0.05,30.0,5.0,64.0,2.0,1.0,0.1,0.2,0.1,0.85,0.7272727272727273,0.8,0.6666666666666666,0.8928571428571428
0.1,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.85,0.7272727272727273,0.8,0.6666666666666666,0.8928571428571428
0.1,30.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.85,0.7272727272727273,0.8,0.6666666666666666,0.8928571428571428
0.1,30.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.85,0.7272727272727273,0.8,0.6666666666666666,0.8928571428571428
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.85,0.7272727272727273,0.8,0.6666666666666666,0.8928571428571428
0.1,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.85,0.7272727272727273,0.8,0.6666666666666666,0.8928571428571428
0.1,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.85,0.7272727272727273,0.8,0.6666666666666666,0.8928571428571428
0.001,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.05,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.1,10.0,3.0,128.0,2.0,1.0,0.2,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.1,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.1,10.0,3.0,64.0,2.0,2.0,0.1,0.1,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.1,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,10.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.05,10.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,10.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.05,30.0,5.0,128.0,2.0,2.0,0.1,0.1,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,10.0,3.0,64.0,3.0,2.0,0.2,0.1,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.1,10.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.05,10.0,5.0,64.0,2.0,2.0,0.1,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.001,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.05,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.9047619047619047
0.05,10.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,10.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.001,10.0,3.0,64.0,3.0,2.0,0.1,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.1,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.001,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.1,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,10.0,5.0,128.0,3.0,2.0,0.2,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.001,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.1,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.001,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.1,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.05,10.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.1,10.0,3.0,64.0,2.0,1.0,0.1,0.2,0.1,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8690476190476191
0.05,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8928571428571428
0.1,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.2,0.8,0.7142857142857143,0.625,0.8333333333333334,0.8809523809523809
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.75,0.7058823529411765,0.5454545454545454,1.0,0.9047619047619047
0.05,30.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.75,0.7058823529411765,0.5454545454545454,1.0,0.9047619047619047
0.001,10.0,5.0,128.0,3.0,2.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.1,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.9166666666666666
0.001,10.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.7,0.6666666666666666,0.5,1.0,0.8809523809523809
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8690476190476191
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.1,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.05,10.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.7,0.6666666666666666,0.5,1.0,0.6071428571428571
0.1,30.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
0.001,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.7,0.6666666666666666,0.5,1.0,0.8690476190476191
0.05,10.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8571428571428571
0.1,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.001,30.0,3.0,128.0,2.0,1.0,0.1,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.05,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.2,0.7,0.6666666666666666,0.5,1.0,0.8809523809523809
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8928571428571428
0.1,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8928571428571428
0.1,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8809523809523809
0.1,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.001,30.0,3.0,64.0,3.0,2.0,0.2,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.05,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.1,0.7,0.6666666666666666,0.5,1.0,0.8809523809523809
0.1,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8928571428571428
0.001,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8928571428571428
0.05,30.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.05,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.05,10.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.7,0.6666666666666666,0.5,1.0,0.8809523809523809
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.1,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9047619047619047
0.05,10.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.001,30.0,3.0,128.0,2.0,2.0,0.1,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.1,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
0.05,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8928571428571428
0.1,10.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.05,10.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.1,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.05,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
0.05,10.0,3.0,128.0,3.0,1.0,0.1,0.2,0.1,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8928571428571428
0.001,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8690476190476191
0.05,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.1,10.0,5.0,64.0,2.0,1.0,0.2,0.2,0.1,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8214285714285714
0.05,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.7,0.6666666666666666,0.5,1.0,0.8690476190476191
0.1,10.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8928571428571428
0.05,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.05,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.1,10.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.05,30.0,5.0,128.0,3.0,1.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.05,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8690476190476191
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.001,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.05,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.1,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.1,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.05,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.1,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8928571428571428
0.001,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.1,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.1,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8928571428571428
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.1,0.2,0.7,0.6666666666666666,0.5,1.0,0.8928571428571428
0.001,30.0,5.0,64.0,2.0,2.0,0.1,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.1,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.05,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
0.05,10.0,3.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7,0.6666666666666666,0.5,1.0,0.8690476190476191
0.1,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.1,10.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8928571428571428
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.05,30.0,3.0,128.0,3.0,2.0,0.1,0.2,0.2,0.7,0.6666666666666666,0.5,1.0,0.8809523809523809
0.1,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.05,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
0.001,30.0,5.0,128.0,2.0,2.0,0.1,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.1,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.05,10.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8809523809523809
0.001,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8690476190476191
0.1,30.0,5.0,128.0,3.0,1.0,0.1,0.2,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8928571428571428
0.05,30.0,3.0,128.0,3.0,1.0,0.1,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.1,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
0.1,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
0.1,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.05,10.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7,0.6666666666666666,0.5,1.0,0.8690476190476191
0.05,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.001,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.05,30.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.05,10.0,5.0,128.0,3.0,2.0,0.2,0.2,0.2,0.7,0.6666666666666666,0.5,1.0,0.8690476190476191
0.001,30.0,5.0,128.0,3.0,2.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.1,10.0,3.0,128.0,3.0,2.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8928571428571428
0.001,30.0,5.0,64.0,3.0,2.0,0.2,0.2,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8690476190476191
0.001,10.0,3.0,64.0,3.0,2.0,0.2,0.2,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8690476190476191
0.1,30.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.9047619047619047
0.1,10.0,5.0,128.0,2.0,2.0,0.2,0.2,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8809523809523809
0.1,10.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8928571428571428
0.05,10.0,3.0,128.0,2.0,2.0,0.2,0.2,0.2,0.7,0.6666666666666666,0.5,1.0,0.8809523809523809
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.001,10.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7,0.6666666666666666,0.5,1.0,0.9166666666666667
0.05,30.0,3.0,64.0,2.0,2.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8928571428571428
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.05,10.0,3.0,128.0,3.0,1.0,0.2,0.2,0.2,0.7,0.6666666666666666,0.5,1.0,0.8809523809523809
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.05,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.1,30.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8928571428571428
0.001,10.0,5.0,128.0,2.0,1.0,0.2,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.05,30.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.85,0.6666666666666666,1.0,0.5,0.9166666666666666
0.05,10.0,5.0,128.0,2.0,1.0,0.1,0.2,0.2,0.7,0.6666666666666666,0.5,1.0,0.8809523809523809
0.1,10.0,3.0,128.0,2.0,1.0,0.1,0.2,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8809523809523809
0.001,30.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.001,30.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8690476190476191
0.05,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.1,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
0.05,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.7,0.6666666666666666,0.5,1.0,0.8809523809523809
0.001,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8690476190476191
0.05,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8809523809523809
0.05,10.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8690476190476191
0.001,10.0,5.0,128.0,3.0,2.0,0.1,0.1,0.2,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8690476190476191
0.001,30.0,5.0,128.0,3.0,1.0,0.2,0.1,0.2,0.75,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.8690476190476191
0.1,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
0.05,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.85,0.6666666666666666,1.0,0.5,0.8928571428571428
