learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.1,30.0,5.0,64.0,2.0,2.0,0.1,0.2,0.2,0.9,0.8823529411764706,0.9949874686716792
0.1,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.1,0.9,0.8823529411764706,1.0
0.001,30.0,5.0,64.0,2.0,1.0,0.1,0.1,0.2,0.875,0.8780487804878049,0.9598997493734336
0.1,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.875,0.8780487804878049,0.9874686716791979
0.1,30.0,3.0,128.0,3.0,2.0,0.2,0.1,0.1,0.875,0.8780487804878049,0.974937343358396
0.1,30.0,5.0,128.0,2.0,2.0,0.2,0.1,0.1,0.85,0.8636363636363636,0.9924812030075189
0.1,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.2,0.85,0.8636363636363636,0.9974937343358395
0.1,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.1,0.85,0.8571428571428571,0.9824561403508772
0.05,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.85,0.8571428571428571,0.9799498746867168
0.1,30.0,5.0,128.0,2.0,2.0,0.1,0.1,0.2,0.875,0.8484848484848485,0.9974937343358395
0.001,30.0,3.0,64.0,2.0,1.0,0.1,0.2,0.2,0.825,0.8372093023255814,0.9598997493734336
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.825,0.8372093023255814,0.9523809523809523
0.05,30.0,3.0,128.0,3.0,2.0,0.1,0.1,0.1,0.8,0.8260869565217391,0.9849624060150376
0.1,30.0,3.0,64.0,3.0,2.0,0.1,0.2,0.1,0.8,0.8260869565217391,0.9974937343358395
0.1,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.85,0.8125,1.0
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.1,0.85,0.8125,1.0
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.2,0.85,0.8125,1.0
0.05,30.0,5.0,128.0,2.0,1.0,0.2,0.1,0.1,0.85,0.8125,1.0
0.1,30.0,3.0,64.0,2.0,2.0,0.1,0.2,0.2,0.85,0.8125,0.9899749373433584
0.1,30.0,5.0,64.0,2.0,1.0,0.2,0.1,0.2,0.85,0.8125,1.0
0.05,30.0,3.0,64.0,3.0,1.0,0.1,0.2,0.1,0.775,0.8085106382978723,0.9974937343358395
0.1,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.1,0.775,0.8085106382978723,0.9924812030075189
0.1,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.1,0.775,0.8085106382978723,0.9849624060150376
0.05,30.0,3.0,128.0,2.0,1.0,0.2,0.2,0.2,0.775,0.8085106382978723,0.9799498746867168
0.05,30.0,5.0,128.0,2.0,1.0,0.1,0.1,0.1,0.775,0.8085106382978723,0.9849624060150376
0.1,30.0,3.0,128.0,2.0,1.0,0.2,0.1,0.2,0.775,0.8,0.9774436090225563
