hidden_dim,lr,epochs,batch_size,dropout,num_heads,num_layers,accuracy,f1_score,auc_roc
256.0,0.001,20.0,32.0,0.2,8.0,4.0,0.7647058823529411,0.6666666666666666,0.8714285714285714
128.0,0.001,10.0,64.0,0.2,8.0,4.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
256.0,0.0005,10.0,32.0,0.2,4.0,6.0,0.6470588235294118,0.6666666666666666,0.7428571428571429
128.0,0.0005,20.0,64.0,0.3,8.0,4.0,0.6470588235294118,0.6666666666666666,0.7857142857142857
256.0,0.0005,20.0,32.0,0.3,4.0,4.0,0.7058823529411765,0.6666666666666666,0.7571428571428571
256.0,0.001,10.0,64.0,0.3,8.0,4.0,0.6470588235294118,0.6666666666666666,0.7428571428571429
128.0,0.0005,10.0,64.0,0.3,4.0,4.0,0.7058823529411765,0.6666666666666666,0.7428571428571429
128.0,0.001,10.0,32.0,0.2,8.0,4.0,0.6470588235294118,0.6666666666666666,0.7857142857142857
128.0,0.0005,20.0,32.0,0.3,4.0,2.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
128.0,0.0005,20.0,32.0,0.2,4.0,2.0,0.6470588235294118,0.6666666666666666,0.7285714285714286
128.0,0.001,10.0,32.0,0.3,8.0,2.0,0.7647058823529411,0.6666666666666666,0.8285714285714285
256.0,0.0005,10.0,64.0,0.3,4.0,2.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
256.0,0.001,20.0,32.0,0.3,8.0,2.0,0.6470588235294118,0.6666666666666666,0.7928571428571428
256.0,0.001,10.0,64.0,0.2,8.0,2.0,0.7058823529411765,0.6666666666666666,0.6714285714285714
128.0,0.001,20.0,64.0,0.3,8.0,2.0,0.7647058823529411,0.6666666666666666,0.9142857142857141
256.0,0.001,20.0,64.0,0.3,8.0,2.0,0.6470588235294118,0.6666666666666666,0.7642857142857143
128.0,0.001,20.0,32.0,0.3,4.0,2.0,0.6470588235294118,0.6666666666666666,0.7285714285714286
128.0,0.0005,10.0,64.0,0.3,4.0,2.0,0.6470588235294118,0.6666666666666666,0.7714285714285714
256.0,0.0005,10.0,32.0,0.2,4.0,4.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
128.0,0.001,20.0,32.0,0.2,4.0,2.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
128.0,0.0005,20.0,32.0,0.3,4.0,4.0,0.7647058823529411,0.6666666666666666,0.9142857142857141
256.0,0.001,10.0,64.0,0.3,4.0,2.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
256.0,0.0005,10.0,32.0,0.3,4.0,4.0,0.6470588235294118,0.6666666666666666,0.7571428571428571
256.0,0.001,10.0,32.0,0.2,4.0,2.0,0.6470588235294118,0.6666666666666666,0.7714285714285714
256.0,0.0005,10.0,64.0,0.3,8.0,4.0,0.5882352941176471,0.631578947368421,0.7142857142857143
128.0,0.001,10.0,64.0,0.2,8.0,6.0,0.5882352941176471,0.631578947368421,0.7142857142857142
256.0,0.001,20.0,64.0,0.2,4.0,2.0,0.5882352941176471,0.631578947368421,0.6214285714285714
256.0,0.0005,20.0,32.0,0.3,4.0,6.0,0.6470588235294118,0.625,0.657142857142857
256.0,0.001,20.0,64.0,0.2,4.0,6.0,0.6470588235294118,0.625,0.6428571428571428
128.0,0.001,10.0,32.0,0.3,4.0,2.0,0.7058823529411765,0.6153846153846154,0.7
256.0,0.001,10.0,32.0,0.3,8.0,2.0,0.7058823529411765,0.6153846153846154,0.7571428571428571
256.0,0.0005,10.0,32.0,0.3,8.0,2.0,0.7058823529411765,0.6153846153846154,0.6857142857142857
128.0,0.001,10.0,64.0,0.3,4.0,6.0,0.7058823529411765,0.6153846153846154,0.6857142857142857
256.0,0.001,10.0,32.0,0.3,8.0,4.0,0.7058823529411765,0.6153846153846154,0.7
256.0,0.0005,10.0,64.0,0.3,8.0,2.0,0.7058823529411765,0.6153846153846154,0.7
256.0,0.0005,10.0,64.0,0.3,8.0,6.0,0.7058823529411765,0.6153846153846154,0.7
128.0,0.001,20.0,32.0,0.2,8.0,2.0,0.7058823529411765,0.6153846153846154,0.7
256.0,0.0005,20.0,32.0,0.2,8.0,2.0,0.7058823529411765,0.6153846153846154,0.6571428571428571
256.0,0.0005,20.0,32.0,0.2,4.0,2.0,0.7058823529411765,0.6153846153846154,0.7142857142857142
128.0,0.0005,20.0,32.0,0.3,8.0,6.0,0.7058823529411765,0.6153846153846154,0.7142857142857142
256.0,0.0005,10.0,64.0,0.3,4.0,6.0,0.7058823529411765,0.6153846153846154,0.7285714285714285
128.0,0.0005,10.0,64.0,0.2,8.0,2.0,0.5294117647058824,0.6,0.6857142857142857
128.0,0.0005,10.0,64.0,0.2,4.0,6.0,0.5294117647058824,0.6,0.7
128.0,0.0005,10.0,64.0,0.3,8.0,4.0,0.5294117647058824,0.6,0.6571428571428571
128.0,0.001,10.0,64.0,0.2,8.0,2.0,0.5294117647058824,0.6,0.6857142857142857
128.0,0.0005,20.0,32.0,0.3,8.0,2.0,0.5294117647058824,0.6,0.7
256.0,0.0005,20.0,64.0,0.2,8.0,6.0,0.5294117647058824,0.6,0.7
128.0,0.001,20.0,64.0,0.3,4.0,4.0,0.5294117647058824,0.6,0.5571428571428572
256.0,0.0005,10.0,64.0,0.2,4.0,2.0,0.5294117647058824,0.6,0.6714285714285715
128.0,0.0005,10.0,32.0,0.2,4.0,6.0,0.5882352941176471,0.5882352941176471,0.5571428571428572
256.0,0.001,20.0,32.0,0.3,4.0,4.0,0.5882352941176471,0.5882352941176471,0.6142857142857142
128.0,0.001,20.0,64.0,0.3,4.0,6.0,0.5882352941176471,0.5882352941176471,0.5785714285714285
256.0,0.0005,20.0,32.0,0.2,8.0,4.0,0.5882352941176471,0.5882352941176471,0.6142857142857142
128.0,0.0005,10.0,64.0,0.2,4.0,4.0,0.5882352941176471,0.5882352941176471,0.5571428571428572
256.0,0.0005,20.0,64.0,0.2,4.0,4.0,0.5882352941176471,0.5882352941176471,0.6428571428571428
128.0,0.0005,20.0,64.0,0.3,8.0,6.0,0.5882352941176471,0.5882352941176471,0.6
128.0,0.0005,10.0,32.0,0.2,8.0,6.0,0.5882352941176471,0.5882352941176471,0.6142857142857142
128.0,0.0005,10.0,32.0,0.3,4.0,6.0,0.6470588235294118,0.5714285714285714,0.6285714285714286
128.0,0.0005,20.0,64.0,0.2,4.0,4.0,0.6470588235294118,0.5714285714285714,0.6285714285714286
256.0,0.001,20.0,64.0,0.3,4.0,2.0,0.5294117647058824,0.5555555555555556,0.5714285714285714
128.0,0.001,10.0,64.0,0.3,4.0,4.0,0.4117647058823529,0.5454545454545454,0.5285714285714286
256.0,0.0005,20.0,32.0,0.2,4.0,4.0,0.4117647058823529,0.5454545454545454,0.5
256.0,0.001,10.0,64.0,0.2,8.0,4.0,0.4117647058823529,0.5454545454545454,0.4714285714285714
128.0,0.001,10.0,64.0,0.3,8.0,2.0,0.4117647058823529,0.5454545454545454,0.19999999999999996
256.0,0.0005,10.0,64.0,0.2,8.0,6.0,0.4117647058823529,0.5454545454545454,0.5714285714285714
128.0,0.0005,10.0,64.0,0.2,4.0,2.0,0.4117647058823529,0.5454545454545454,0.4571428571428572
128.0,0.0005,10.0,32.0,0.3,8.0,4.0,0.4117647058823529,0.5454545454545454,0.3714285714285714
128.0,0.0005,20.0,64.0,0.3,4.0,6.0,0.4117647058823529,0.5454545454545454,0.4714285714285714
256.0,0.0005,10.0,32.0,0.3,4.0,2.0,0.4117647058823529,0.5454545454545454,0.4714285714285714
128.0,0.001,20.0,64.0,0.2,8.0,4.0,0.4117647058823529,0.5454545454545454,0.4928571428571428
128.0,0.001,20.0,32.0,0.3,8.0,6.0,0.4117647058823529,0.5454545454545454,0.26428571428571423
256.0,0.0005,10.0,32.0,0.3,8.0,6.0,0.4117647058823529,0.5454545454545454,0.5285714285714286
256.0,0.0005,20.0,32.0,0.3,8.0,6.0,0.4117647058823529,0.5454545454545454,0.4571428571428572
128.0,0.001,10.0,64.0,0.3,4.0,2.0,0.7058823529411765,0.5454545454545454,0.6571428571428573
128.0,0.0005,20.0,32.0,0.2,4.0,6.0,0.4117647058823529,0.5454545454545454,0.5857142857142857
256.0,0.001,20.0,32.0,0.2,4.0,6.0,0.7058823529411765,0.5454545454545454,0.8642857142857143
256.0,0.0005,10.0,32.0,0.2,8.0,2.0,0.4117647058823529,0.5454545454545454,0.5714285714285714
256.0,0.001,20.0,32.0,0.2,8.0,6.0,0.4117647058823529,0.5454545454545454,0.55
256.0,0.001,20.0,32.0,0.2,4.0,2.0,0.35294117647058826,0.5217391304347826,0.5214285714285714
128.0,0.001,20.0,64.0,0.2,4.0,4.0,0.35294117647058826,0.5217391304347826,0.24285714285714283
256.0,0.001,20.0,32.0,0.2,4.0,4.0,0.35294117647058826,0.5217391304347826,0.16428571428571423
128.0,0.001,10.0,64.0,0.2,4.0,2.0,0.35294117647058826,0.5217391304347826,0.29999999999999993
256.0,0.001,20.0,64.0,0.3,4.0,4.0,0.35294117647058826,0.5217391304347826,0.12857142857142856
128.0,0.001,20.0,32.0,0.2,4.0,4.0,0.35294117647058826,0.5217391304347826,0.042857142857142844
256.0,0.001,20.0,64.0,0.2,8.0,6.0,0.35294117647058826,0.5217391304347826,0.2571428571428571
128.0,0.0005,20.0,64.0,0.2,8.0,6.0,0.35294117647058826,0.5217391304347826,0.29999999999999993
256.0,0.001,10.0,32.0,0.3,4.0,4.0,0.35294117647058826,0.5217391304347826,0.13571428571428568
256.0,0.001,10.0,64.0,0.3,4.0,4.0,0.35294117647058826,0.5217391304347826,0.2142857142857143
128.0,0.001,20.0,64.0,0.2,4.0,2.0,0.35294117647058826,0.5217391304347826,0.10714285714285712
128.0,0.001,20.0,64.0,0.3,4.0,2.0,0.35294117647058826,0.5217391304347826,0.38571428571428573
256.0,0.0005,20.0,64.0,0.3,4.0,6.0,0.35294117647058826,0.5217391304347826,0.14285714285714282
256.0,0.0005,20.0,64.0,0.3,4.0,2.0,0.35294117647058826,0.5217391304347826,0.06428571428571427
128.0,0.001,10.0,32.0,0.3,4.0,6.0,0.35294117647058826,0.5217391304347826,0.042857142857142844
256.0,0.001,10.0,32.0,0.3,4.0,6.0,0.35294117647058826,0.5217391304347826,0.07142857142857141
128.0,0.0005,20.0,32.0,0.3,4.0,6.0,0.35294117647058826,0.5217391304347826,0.042857142857142844
128.0,0.0005,20.0,32.0,0.3,8.0,4.0,0.35294117647058826,0.5217391304347826,0.042857142857142844
128.0,0.001,20.0,64.0,0.2,8.0,2.0,0.35294117647058826,0.5217391304347826,0.14285714285714282
256.0,0.0005,20.0,64.0,0.2,4.0,2.0,0.35294117647058826,0.5217391304347826,0.07142857142857141
128.0,0.001,10.0,32.0,0.3,8.0,4.0,0.35294117647058826,0.5217391304347826,0.07142857142857141
256.0,0.0005,10.0,32.0,0.2,8.0,6.0,0.35294117647058826,0.5217391304347826,0.21428571428571427
256.0,0.0005,20.0,64.0,0.3,8.0,6.0,0.35294117647058826,0.5217391304347826,0.042857142857142844
256.0,0.001,20.0,32.0,0.3,8.0,6.0,0.6470588235294118,0.5,0.6571428571428571
128.0,0.001,20.0,64.0,0.3,8.0,6.0,0.6470588235294118,0.5,0.7
128.0,0.001,10.0,32.0,0.3,8.0,6.0,0.35294117647058826,0.47619047619047616,0.1714285714285714
128.0,0.001,10.0,64.0,0.3,8.0,4.0,0.35294117647058826,0.47619047619047616,0.29999999999999993
128.0,0.001,10.0,32.0,0.2,4.0,6.0,0.35294117647058826,0.47619047619047616,0.24285714285714283
256.0,0.001,10.0,32.0,0.2,8.0,6.0,0.35294117647058826,0.47619047619047616,0.37857142857142856
256.0,0.001,10.0,64.0,0.2,8.0,6.0,0.35294117647058826,0.47619047619047616,0.4142857142857143
256.0,0.001,10.0,32.0,0.2,8.0,4.0,0.47058823529411764,0.47058823529411764,0.44285714285714284
256.0,0.001,10.0,64.0,0.2,4.0,2.0,0.7058823529411765,0.4444444444444444,0.8142857142857143
256.0,0.001,20.0,32.0,0.2,8.0,2.0,0.35294117647058826,0.42105263157894735,0.24285714285714283
256.0,0.001,20.0,64.0,0.3,8.0,4.0,0.29411764705882354,0.3333333333333333,0.19999999999999996
256.0,0.001,20.0,64.0,0.2,8.0,2.0,0.17647058823529413,0.125,0.20714285714285713
